multi_target_guides	single_mismatch_guides	pam_distal_single_mismatch_guides	pam_distal_double_mismatch_guides	guides_not_target_anywhere	guides_not_target_exon
sgTRIM64B_1	sgKRTAP10-7_4	NA	NA	NA	NA
sgTRIM64B_2	sgKRTAP10-8_1	NA	NA	NA	NA
sgTRIM64B_3	sgKRTAP10-8_2	NA	NA	NA	NA
sgTRIM64B_4	sgKRTAP10-9_1	NA	NA	NA	NA
sgTRIM64C_2	sgKRTAP10-9_2	NA	NA	NA	NA
sgTRIM64_1	sgKRTAP10-9_3	NA	NA	NA	NA
sgTRIM64_2	sgKRTAP10-9_4	NA	NA	NA	NA
sgTRIM64_4	sgKRTAP12-1_3	NA	NA	NA	NA
sgTRIM73_1	sgKRTAP12-2_2	NA	NA	NA	NA
sgTRIM73_2	sgKRTAP12-2_3	NA	NA	NA	NA
sgTRIM73_3	sgKRTAP12-2_4	NA	NA	NA	NA
sgTRIM73_4	sgKRTAP12-3_1	NA	NA	NA	NA
sgTRIM74_1	sgKRTAP12-3_4	NA	NA	NA	NA
sgTRIM74_3	sgKRTAP13-1_1	NA	NA	NA	NA
sgTRIM74_4	sgKRTAP13-1_3	NA	NA	NA	NA
sgTRIM77_3	sgKRTAP13-1_4	NA	NA	NA	NA
sgTSPY10_1	sgKRTAP13-2_1	NA	NA	NA	NA
sgTSPY10_2	sgKRTAP13-2_2	NA	NA	NA	NA
sgTSPY10_3	sgKRTAP13-3_2	NA	NA	NA	NA
sgTSPY10_4	sgKRTAP19-1_2	NA	NA	NA	NA
sgTSPY2_1	sgKRTAP19-1_4	NA	NA	NA	NA
sgTSPY2_2	sgKRTAP19-2_4	NA	NA	NA	NA
sgTSPY2_3	sgKRTAP19-3_2	NA	NA	NA	NA
sgTSPY2_4	sgKRTAP19-3_3	NA	NA	NA	NA
sgTSPY3_1	sgKRTAP19-4_1	NA	NA	NA	NA
sgTSPY3_2	sgKRTAP19-4_2	NA	NA	NA	NA
sgTSPY3_3	sgKRTAP19-4_3	NA	NA	NA	NA
sgTSPY3_4	sgKRTAP19-4_4	NA	NA	NA	NA
sgTSPY4_1	sgKRTAP19-5_1	NA	NA	NA	NA
sgTSPY4_2	sgKRTAP19-5_2	NA	NA	NA	NA
sgTSPY4_3	sgKRTAP19-5_4	NA	NA	NA	NA
sgTSPY4_4	sgKRTAP19-7_2	NA	NA	NA	NA
sgTSPY8_1	sgKRTAP19-7_3	NA	NA	NA	NA
sgTSPY8_2	sgKRTAP20-1_4	NA	NA	NA	NA
sgTSPY8_3	sgKRTAP20-2_3	NA	NA	NA	NA
sgTSPY8_4	sgKRTAP20-3_4	NA	NA	NA	NA
sgTUBA1A_4	sgKRTAP21-1_3	NA	NA	NA	NA
sgTUBA1B_1	sgKRTAP21-2_3	NA	NA	NA	NA
sgTUBA1B_2	sgKRTAP21-3_3	NA	NA	NA	NA
sgTUBA1B_3	sgKRTAP22-1_1	NA	NA	NA	NA
sgTUBA1B_4	sgKRTAP29-1_1	NA	NA	NA	NA
sgTUBA1C_1	sgKRTAP3-2_1	NA	NA	NA	NA
sgTUBA4A_2	sgKRTAP3-2_2	NA	NA	NA	NA
sgTUBB2A_3	sgKRTAP3-2_4	NA	NA	NA	NA
sgTUBB2A_4	sgKRTAP3-3_1	NA	NA	NA	NA
sgTUBB2B_1	sgKRTAP4-11_1	NA	NA	NA	NA
sgTUBB2B_2	sgKRTAP4-11_3	NA	NA	NA	NA
sgTUBB8_1	sgKRTAP4-12_1	NA	NA	NA	NA
sgTUBB8_3	sgKRTAP4-12_2	NA	NA	NA	NA
sgTVP23B_1	sgKRTAP4-12_3	NA	NA	NA	NA
sgTVP23B_4	sgKRTAP4-12_4	NA	NA	NA	NA
sgTVP23C_1	sgKRTAP4-2_2	NA	NA	NA	NA
sgTVP23C_2	sgKRTAP4-2_3	NA	NA	NA	NA
sgTVP23C_4	sgKRTAP4-3_3	NA	NA	NA	NA
sgTWF1_1	sgKRTAP4-3_4	NA	NA	NA	NA
sgTWF1_2	sgKRTAP4-4_4	NA	NA	NA	NA
sgTWF1_4	sgKRTAP4-5_1	NA	NA	NA	NA
sgTXNDC2_1	sgKRTAP4-5_3	NA	NA	NA	NA
sgTXNDC2_2	sgKRTAP4-5_4	NA	NA	NA	NA
sgTXNDC9_4	sgKRTAP4-6_3	NA	NA	NA	NA
sgTXN_4	sgKRTAP4-7_2	NA	NA	NA	NA
sgUBA52_1	sgKRTAP4-7_3	NA	NA	NA	NA
sgUBB_1	sgKRTAP4-9_1	NA	NA	NA	NA
sgUBB_4	sgKRTAP4-9_4	NA	NA	NA	NA
sgUBC_2	sgKRTAP5-11_4	NA	NA	NA	NA
sgUBC_3	sgKRTAP5-2_1	NA	NA	NA	NA
sgUBE2L3_2	sgKRTAP5-2_2	NA	NA	NA	NA
sgUBE2L3_4	sgKRTAP5-3_1	NA	NA	NA	NA
sgUBE2N_1	sgKRTAP5-3_2	NA	NA	NA	NA
sgUBE2S_3	sgKRTAP5-3_3	NA	NA	NA	NA
sgUBE2S_4	sgKRTAP5-6_1	NA	NA	NA	NA
sgUBE2V1_2	sgKRTAP5-6_3	NA	NA	NA	NA
sgUBE2V1_3	sgKRTAP5-6_4	NA	NA	NA	NA
sgUBE2V1_4	sgKRTAP5-8_2	NA	NA	NA	NA
sgUBTFL1_2	sgKRTAP5-9_2	NA	NA	NA	NA
sgUFM1_1	sgKRTAP5-9_3	NA	NA	NA	NA
sgUGT2B10_2	sgKRTAP6-2_4	NA	NA	NA	NA
sgUGT2B10_3	sgKRTAP6-3_2	NA	NA	NA	NA
sgUGT2B11_2	sgKRTAP9-1_2	NA	NA	NA	NA
sgUGT2B11_4	sgKRTAP9-2_1	NA	NA	NA	NA
sgULBP2_1	sgKRTAP9-2_4	NA	NA	NA	NA
sgULBP2_3	sgKRTAP9-3_1	NA	NA	NA	NA
sgUQCRFS1_1	sgKRTAP9-3_2	NA	NA	NA	NA
sgUQCRHL_1	sgKRTAP9-3_3	NA	NA	NA	NA
sgUQCRHL_2	sgKRTAP9-3_4	NA	NA	NA	NA
sgUQCRHL_3	sgKRTAP9-4_3	NA	NA	NA	NA
sgUQCRHL_4	sgKRTAP9-4_4	NA	NA	NA	NA
sgUQCRH_1	sgKRTAP9-9_1	NA	NA	NA	NA
sgUQCRH_3	sgKRTAP9-9_2	NA	NA	NA	NA
sgUQCRH_4	sgKRTAP9-9_3	NA	NA	NA	NA
sgUSMG5_3	sgKRTAP9-9_4	NA	NA	NA	NA
sgUSMG5_4	sgKRTCAP2_4	NA	NA	NA	NA
sgUSP12_1	sgKSR2_3	NA	NA	NA	NA
sgUSP12_4	sgKXD1_1	NA	NA	NA	NA
sgUSP17L11_1	sgKYNU_2	NA	NA	NA	NA
sgUSP17L11_3	sgL1CAM_2	NA	NA	NA	NA
sgUSP17L11_4	sgL1TD1_4	NA	NA	NA	NA
sgUSP17L12_1	sgL2HGDH_4	NA	NA	NA	NA
sgUSP17L12_4	sgL3MBTL1_4	NA	NA	NA	NA
sgUSP17L15_2	sgLACTB_1	NA	NA	NA	NA
sgUSP17L15_3	sgLAD1_3	NA	NA	NA	NA
sgUSP17L15_4	sgLAGE3_1	NA	NA	NA	NA
sgUSP17L17_2	sgLAIR1_1	NA	NA	NA	NA
sgUSP17L17_3	sgLAIR1_2	NA	NA	NA	NA
sgUSP17L18_1	sgLAIR2_4	NA	NA	NA	NA
sgUSP17L18_2	sgLAMB4_2	NA	NA	NA	NA
sgUSP17L18_3	sgLAMP3_2	NA	NA	NA	NA
sgUSP17L18_4	sgLAMTOR2_2	NA	NA	NA	NA
sgUSP17L19_1	sgLAP3_3	NA	NA	NA	NA
sgUSP17L19_2	sgLARP4B_1	NA	NA	NA	NA
sgUSP17L19_4	sgLARP4_4	NA	NA	NA	NA
sgUSP17L1_1	sgLARP7_2	NA	NA	NA	NA
sgUSP17L1_2	sgLAYN_1	NA	NA	NA	NA
sgUSP17L20_1	sgLCE1B_1	NA	NA	NA	NA
sgUSP17L20_2	sgLCE1B_2	NA	NA	NA	NA
sgUSP17L20_3	sgLCE1B_4	NA	NA	NA	NA
sgUSP17L20_4	sgLCE1C_1	NA	NA	NA	NA
sgUSP17L22_1	sgLCE1C_4	NA	NA	NA	NA
sgUSP17L22_2	sgLCE1D_3	NA	NA	NA	NA
sgUSP17L22_3	sgLCE1E_1	NA	NA	NA	NA
sgUSP17L22_4	sgLCE1E_4	NA	NA	NA	NA
sgUSP17L24_1	sgLCE1F_3	NA	NA	NA	NA
sgUSP17L24_2	sgLCE1F_4	NA	NA	NA	NA
sgUSP17L24_3	sgLCE2A_3	NA	NA	NA	NA
sgUSP17L24_4	sgLCE2B_1	NA	NA	NA	NA
sgUSP17L25_1	sgLCE2B_3	NA	NA	NA	NA
sgUSP17L25_2	sgLCE2B_4	NA	NA	NA	NA
sgUSP17L25_3	sgLCE2C_4	NA	NA	NA	NA
sgUSP17L25_4	sgLCE2D_1	NA	NA	NA	NA
sgUSP17L26_1	sgLCE2D_2	NA	NA	NA	NA
sgUSP17L26_2	sgLCE3D_2	NA	NA	NA	NA
sgUSP17L26_3	sgLCE3D_4	NA	NA	NA	NA
sgUSP17L26_4	sgLCE3E_1	NA	NA	NA	NA
sgUSP17L27_1	sgLCE4A_2	NA	NA	NA	NA
sgUSP17L27_2	sgLCE5A_3	NA	NA	NA	NA
sgUSP17L27_3	sgLCE6A_1	NA	NA	NA	NA
sgUSP17L27_4	sgLCMT1_1	NA	NA	NA	NA
sgUSP17L28_1	sgLCN1_2	NA	NA	NA	NA
sgUSP17L28_2	sgLCN1_4	NA	NA	NA	NA
sgUSP17L28_3	sgLDHAL6A_2	NA	NA	NA	NA
sgUSP17L28_4	sgLDHAL6B_1	NA	NA	NA	NA
sgUSP17L29_1	sgLDHAL6B_2	NA	NA	NA	NA
sgUSP17L29_2	sgLDHAL6B_3	NA	NA	NA	NA
sgUSP17L29_3	sgLDHA_2	NA	NA	NA	NA
sgUSP17L29_4	sgLDHA_3	NA	NA	NA	NA
sgUSP17L2_1	sgLDHB_3	NA	NA	NA	NA
sgUSP17L2_2	sgLDHB_4	NA	NA	NA	NA
sgUSP17L2_3	sgLECT2_1	NA	NA	NA	NA
sgUSP17L2_4	sgLEFTY1_1	NA	NA	NA	NA
sgUSP17L30_1	sgLEFTY1_2	NA	NA	NA	NA
sgUSP17L30_2	sgLEFTY1_3	NA	NA	NA	NA
sgUSP17L30_3	sgLEFTY2_1	NA	NA	NA	NA
sgUSP17L30_4	sgLEMD1_2	NA	NA	NA	NA
sgUSP17L3_1	sgLEMD1_4	NA	NA	NA	NA
sgUSP17L3_2	sgLGALS16_1	NA	NA	NA	NA
sgUSP17L3_4	sgLGALS7B_1	NA	NA	NA	NA
sgUSP17L4_1	sgLGALS7_2	NA	NA	NA	NA
sgUSP17L4_2	sgLGALS8_2	NA	NA	NA	NA
sgUSP17L4_3	sgLGALS9B_3	NA	NA	NA	NA
sgUSP17L4_4	sgLGALS9C_2	NA	NA	NA	NA
sgUSP17L5_1	sgLGALS9_2	NA	NA	NA	NA
sgUSP17L5_2	sgLGALS9_3	NA	NA	NA	NA
sgUSP17L5_3	sgLGI4_2	NA	NA	NA	NA
sgUSP17L5_4	sgLHB_1	NA	NA	NA	NA
sgUSP17L7_1	sgLHB_2	NA	NA	NA	NA
sgUSP17L7_2	sgLHB_3	NA	NA	NA	NA
sgUSP17L7_3	sgLHB_4	NA	NA	NA	NA
sgVAMP7_1	sgLILRA1_1	NA	NA	NA	NA
sgVAMP7_2	sgLILRA1_3	NA	NA	NA	NA
sgVAMP7_3	sgLILRA2_1	NA	NA	NA	NA
sgVAMP7_4	sgLILRA2_2	NA	NA	NA	NA
sgVAPA_1	sgLILRA4_3	NA	NA	NA	NA
sgVCX2_1	sgLILRB1_1	NA	NA	NA	NA
sgVCX2_2	sgLILRB3_1	NA	NA	NA	NA
sgVCX2_3	sgLILRB3_3	NA	NA	NA	NA
sgVCX3A_1	sgLIMCH1_2	NA	NA	NA	NA
sgVCX3A_2	sgLIMS1_1	NA	NA	NA	NA
sgVCX3A_3	sgLIMS1_2	NA	NA	NA	NA
sgVCX3A_4	sgLIN7B_4	NA	NA	NA	NA
sgVCX3B_1	sgLIPH_2	NA	NA	NA	NA
sgVCX3B_3	sgLIPJ_2	NA	NA	NA	NA
sgVCX3B_4	sgLIPJ_4	NA	NA	NA	NA
sgVCX_1	sgLIPK_2	NA	NA	NA	NA
sgVCX_3	sgLITAF_1	NA	NA	NA	NA
sgVCY1B_1	sgLNX1_2	NA	NA	NA	NA
sgVCY1B_2	sgLOXL2_1	NA	NA	NA	NA
sgVCY1B_3	sgLPGAT1_2	NA	NA	NA	NA
sgVCY1B_4	sgLPPR4_4	NA	NA	NA	NA
sgVCY_1	sgLRCH4_3	NA	NA	NA	NA
sgVCY_2	sgLRFN5_3	NA	NA	NA	NA
sgVCY_3	sgLRIG3_3	NA	NA	NA	NA
sgVCY_4	sgLRIT1_3	NA	NA	NA	NA
sgVDAC1_1	sgLRMP_1	NA	NA	NA	NA
sgVDAC2_2	sgLRR1_1	NA	NA	NA	NA
sgVDAC2_4	sgLRRC15_1	NA	NA	NA	NA
sgVN1R4_1	sgLRRC2_4	NA	NA	NA	NA
sgVN1R4_3	sgLRRC31_3	NA	NA	NA	NA
sgVN1R4_4	sgLRRC32_1	NA	NA	NA	NA
sgVOPP1_1	sgLRRC37A2_1	NA	NA	NA	NA
sgVOPP1_4	sgLRRC37A2_2	NA	NA	NA	NA
sgVPS51_3	sgLRRC37A3_3	NA	NA	NA	NA
sgWASH1_1	sgLRRC37A_2	NA	NA	NA	NA
sgWASH1_2	sgLRRC37B_4	NA	NA	NA	NA
sgWASH1_3	sgLRRC39_2	NA	NA	NA	NA
sgWASH1_4	sgLRRC58_4	NA	NA	NA	NA
sgWFDC10A_2	sgLRRC6_2	NA	NA	NA	NA
sgWTH3DI_4	sgLRRC8B_2	NA	NA	NA	NA
sgXAGE1B_1	sgLRRC8B_4	NA	NA	NA	NA
sgXAGE1B_2	sgLRRFIP1_2	NA	NA	NA	NA
sgXAGE1B_3	sgLRTM1_4	NA	NA	NA	NA
sgXAGE1B_4	sgLSM10_2	NA	NA	NA	NA
sgXAGE1E_1	sgLSM14A_1	NA	NA	NA	NA
sgXAGE1E_2	sgLSM14A_2	NA	NA	NA	NA
sgXAGE1E_3	sgLSM14A_4	NA	NA	NA	NA
sgXAGE1E_4	sgLSM2_3	NA	NA	NA	NA
sgXAGE3_1	sgLSM3_3	NA	NA	NA	NA
sgXAGE5_3	sgLSM5_4	NA	NA	NA	NA
sgXCL2_3	sgLSM6_3	NA	NA	NA	NA
sgYBX1_2	sgLSM6_4	NA	NA	NA	NA
sgYWHAZ_1	sgLSR_4	NA	NA	NA	NA
sgYWHAZ_3	sgLTN1_3	NA	NA	NA	NA
sgYWHAZ_4	sgLYL1_2	NA	NA	NA	NA
sgZBED1_1	sgLYN_4	NA	NA	NA	NA
sgZBED1_2	sgLYPD5_4	NA	NA	NA	NA
sgZBED1_3	sgLYPLA2_2	NA	NA	NA	NA
sgZBED1_4	sgLYRM2_2	NA	NA	NA	NA
sgZCCHC10_1	sgLYRM5_1	NA	NA	NA	NA
sgZFAND5_1	sgLYRM5_4	NA	NA	NA	NA
sgZNF154_4	sgLYRM9_2	NA	NA	NA	NA
sgZNF208_2	sgLYSMD3_2	NA	NA	NA	NA
sgZNF273_3	sgLYZL1_2	NA	NA	NA	NA
sgZNF286A_2	sgLYZL1_4	NA	NA	NA	NA
sgZNF286A_4	sgLYZL2_1	NA	NA	NA	NA
sgZNF322_1	sgLYZL2_4	NA	NA	NA	NA
sgZNF322_2	sgM6PR_4	NA	NA	NA	NA
sgZNF322_3	sgMAD2L1_1	NA	NA	NA	NA
sgZNF322_4	sgMAD2L1_2	NA	NA	NA	NA
sgZNF417_1	sgMAD2L1_3	NA	NA	NA	NA
sgZNF417_3	sgMAD2L1_4	NA	NA	NA	NA
sgZNF417_4	sgMAFA_1	NA	NA	NA	NA
sgZNF431_2	sgMAFG_1	NA	NA	NA	NA
sgZNF479_1	sgMAFK_2	NA	NA	NA	NA
sgZNF479_2	sgMAGEA10_3	NA	NA	NA	NA
sgZNF479_3	sgMAGEA12_1	NA	NA	NA	NA
sgZNF492_1	sgMAGEA3_1	NA	NA	NA	NA
sgZNF492_4	sgMAGEA6_1	NA	NA	NA	NA
sgZNF519_1	sgMAGEA6_3	NA	NA	NA	NA
sgZNF586_1	sgMAGEB3_4	NA	NA	NA	NA
sgZNF587B_3	sgMAGEB4_2	NA	NA	NA	NA
sgZNF587_2	sgMAGEB6_3	NA	NA	NA	NA
sgZNF587_3	sgMAGEC1_1	NA	NA	NA	NA
sgZNF587_4	sgMAGEC1_3	NA	NA	NA	NA
sgZNF594_4	sgMAGEC3_4	NA	NA	NA	NA
sgZNF613_1	sgMAGEL2_2	NA	NA	NA	NA
sgZNF658_4	sgMAGI2_1	NA	NA	NA	NA
sgZNF676_3	sgMAGOH_1	NA	NA	NA	NA
sgZNF69_1	sgMAGOH_4	NA	NA	NA	NA
sgZNF69_2	sgMAMDC2_3	NA	NA	NA	NA
sgZNF705A_2	sgMAN2A1_2	NA	NA	NA	NA
sgZNF705A_4	sgMANBAL_1	NA	NA	NA	NA
sgZNF705B_2	sgMANBAL_2	NA	NA	NA	NA
sgZNF705B_3	sgMANBAL_4	NA	NA	NA	NA
sgZNF705B_4	sgMANEA_1	NA	NA	NA	NA
sgZNF705D_1	sgMAOA_4	NA	NA	NA	NA
sgZNF705D_2	sgMAP2K1_2	NA	NA	NA	NA
sgZNF705D_3	sgMAP2K2_3	NA	NA	NA	NA
sgZNF705D_4	sgMAP2K3_4	NA	NA	NA	NA
sgZNF706_2	sgMAP2K4_3	NA	NA	NA	NA
sgZNF706_3	sgMAP3K8_1	NA	NA	NA	NA
sgZNF706_4	sgMAP4K3_2	NA	NA	NA	NA
sgZNF708_2	sgMAPK15_1	NA	NA	NA	NA
sgZNF727_1	sgMAPK1IP1L_1	NA	NA	NA	NA
sgZNF729_2	sgMAPK6_1	NA	NA	NA	NA
sgZNF736_2	sgMAPK8IP1_4	NA	NA	NA	NA
sgZNF737_1	sgMAPK8_4	NA	NA	NA	NA
sgZNF761_4	sgMAPRE1_1	NA	NA	NA	NA
sgZNF799_1	sgMAPRE1_2	NA	NA	NA	NA
sgZNF813_4	sgMARC2_1	NA	NA	NA	NA
sgZNF85_4	sgMARCH1_2	NA	NA	NA	NA
sgZNF91_1	sgMARCH7_4	NA	NA	NA	NA
sgZNF91_4	sgMARCKSL1_4	NA	NA	NA	NA
sgZNF93_4	sgMARK2_1	NA	NA	NA	NA
sgZNF98_1	sgMARS_3	NA	NA	NA	NA
sgZNF98_2	sgMAS1L_1	NA	NA	NA	NA
sgZNF99_1	sgMAST1_4	NA	NA	NA	NA
sgZNF99_3	sgMAT2A_4	NA	NA	NA	NA
sgZNF99_4	sgMAT2B_4	NA	NA	NA	NA
NA	sgMATR3_1	NA	NA	NA	NA
NA	sgMB21D1_1	NA	NA	NA	NA
NA	sgMBD3L1_2	NA	NA	NA	NA
NA	sgMBD3L5_3	NA	NA	NA	NA
NA	sgMBIP_4	NA	NA	NA	NA
NA	sgMBLAC2_4	NA	NA	NA	NA
NA	sgMBOAT2_4	NA	NA	NA	NA
NA	sgMBTPS1_4	NA	NA	NA	NA
NA	sgMBTPS2_3	NA	NA	NA	NA
NA	sgMC5R_3	NA	NA	NA	NA
NA	sgMCCD1_4	NA	NA	NA	NA
NA	sgMCF2L2_1	NA	NA	NA	NA
NA	sgMCM4_3	NA	NA	NA	NA
NA	sgMCM5_2	NA	NA	NA	NA
NA	sgMCOLN2_1	NA	NA	NA	NA
NA	sgMCUR1_4	NA	NA	NA	NA
NA	sgMDH1B_3	NA	NA	NA	NA
NA	sgME2_2	NA	NA	NA	NA
NA	sgME2_3	NA	NA	NA	NA
NA	sgMED27_4	NA	NA	NA	NA
NA	sgMED28_3	NA	NA	NA	NA
NA	sgMEDAG_4	NA	NA	NA	NA
NA	sgMEF2BNB_2	NA	NA	NA	NA
NA	sgMEI4_1	NA	NA	NA	NA
NA	sgMEIS3_2	NA	NA	NA	NA
NA	sgMEIS3_4	NA	NA	NA	NA
NA	sgMEMO1_2	NA	NA	NA	NA
NA	sgMEOX1_4	NA	NA	NA	NA
NA	sgMEP1A_3	NA	NA	NA	NA
NA	sgMEST_4	NA	NA	NA	NA
NA	sgMETAP2_3	NA	NA	NA	NA
NA	sgMETTL15_1	NA	NA	NA	NA
NA	sgMETTL15_2	NA	NA	NA	NA
NA	sgMETTL15_3	NA	NA	NA	NA
NA	sgMETTL15_4	NA	NA	NA	NA
NA	sgMETTL1_2	NA	NA	NA	NA
NA	sgMETTL2A_3	NA	NA	NA	NA
NA	sgMETTL2A_4	NA	NA	NA	NA
NA	sgMETTL5_3	NA	NA	NA	NA
NA	sgMETTL7B_3	NA	NA	NA	NA
NA	sgMEX3D_4	NA	NA	NA	NA
NA	sgMFHAS1_3	NA	NA	NA	NA
NA	sgMFN1_2	NA	NA	NA	NA
NA	sgMFN1_3	NA	NA	NA	NA
NA	sgMFN2_2	NA	NA	NA	NA
NA	sgMFSD1_2	NA	NA	NA	NA
NA	sgMFSD8_3	NA	NA	NA	NA
NA	sgMGC50722_4	NA	NA	NA	NA
NA	sgMGMT_3	NA	NA	NA	NA
NA	sgMGST2_2	NA	NA	NA	NA
NA	sgMICALL2_4	NA	NA	NA	NA
NA	sgMICA_2	NA	NA	NA	NA
NA	sgMICB_1	NA	NA	NA	NA
NA	sgMICB_3	NA	NA	NA	NA
NA	sgMINOS1_2	NA	NA	NA	NA
NA	sgMINOS1_3	NA	NA	NA	NA
NA	sgMKRN1_1	NA	NA	NA	NA
NA	sgMKRN1_2	NA	NA	NA	NA
NA	sgMKRN2OS_2	NA	NA	NA	NA
NA	sgMKRN3_2	NA	NA	NA	NA
NA	sgMLANA_1	NA	NA	NA	NA
NA	sgMLH1_3	NA	NA	NA	NA
NA	sgMLLT10_4	NA	NA	NA	NA
NA	sgMLX_3	NA	NA	NA	NA
NA	sgMMADHC_2	NA	NA	NA	NA
NA	sgMMP10_3	NA	NA	NA	NA
NA	sgMMP27_2	NA	NA	NA	NA
NA	sgMMP2_2	NA	NA	NA	NA
NA	sgMMP7_2	NA	NA	NA	NA
NA	sgMOB2_2	NA	NA	NA	NA
NA	sgMOB3C_2	NA	NA	NA	NA
NA	sgMOB4_1	NA	NA	NA	NA
NA	sgMOB4_4	NA	NA	NA	NA
NA	sgMOCOS_3	NA	NA	NA	NA
NA	sgMOCOS_4	NA	NA	NA	NA
NA	sgMOCS1_4	NA	NA	NA	NA
NA	sgMORF4L1_3	NA	NA	NA	NA
NA	sgMORF4L1_4	NA	NA	NA	NA
NA	sgMORF4L2_1	NA	NA	NA	NA
NA	sgMPEG1_1	NA	NA	NA	NA
NA	sgMPG_4	NA	NA	NA	NA
NA	sgMPHOSPH10_1	NA	NA	NA	NA
NA	sgMPHOSPH8_1	NA	NA	NA	NA
NA	sgMPHOSPH8_3	NA	NA	NA	NA
NA	sgMPHOSPH8_4	NA	NA	NA	NA
NA	sgMPP5_1	NA	NA	NA	NA
NA	sgMPPE1_1	NA	NA	NA	NA
NA	sgMPRIP_2	NA	NA	NA	NA
NA	sgMPRIP_4	NA	NA	NA	NA
NA	sgMPV17L_2	NA	NA	NA	NA
NA	sgMPV17L_3	NA	NA	NA	NA
NA	sgMPZL1_1	NA	NA	NA	NA
NA	sgMPZL1_2	NA	NA	NA	NA
NA	sgMPZL1_3	NA	NA	NA	NA
NA	sgMR1_1	NA	NA	NA	NA
NA	sgMR1_2	NA	NA	NA	NA
NA	sgMRFAP1L1_3	NA	NA	NA	NA
NA	sgMRFAP1_4	NA	NA	NA	NA
NA	sgMRGPRX2_1	NA	NA	NA	NA
NA	sgMRGPRX2_4	NA	NA	NA	NA
NA	sgMRGPRX3_2	NA	NA	NA	NA
NA	sgMRGPRX3_4	NA	NA	NA	NA
NA	sgMRGPRX4_1	NA	NA	NA	NA
NA	sgMRGPRX4_3	NA	NA	NA	NA
NA	sgMRGPRX4_4	NA	NA	NA	NA
NA	sgMRLN_1	NA	NA	NA	NA
NA	sgMRLN_2	NA	NA	NA	NA
NA	sgMROH2A_2	NA	NA	NA	NA
NA	sgMROH7_3	NA	NA	NA	NA
NA	sgMRO_4	NA	NA	NA	NA
NA	sgMRPL10_4	NA	NA	NA	NA
NA	sgMRPL11_4	NA	NA	NA	NA
NA	sgMRPL14_2	NA	NA	NA	NA
NA	sgMRPL15_3	NA	NA	NA	NA
NA	sgMRPL15_4	NA	NA	NA	NA
NA	sgMRPL19_3	NA	NA	NA	NA
NA	sgMRPL2_4	NA	NA	NA	NA
NA	sgMRPL30_1	NA	NA	NA	NA
NA	sgMRPL30_3	NA	NA	NA	NA
NA	sgMRPL32_2	NA	NA	NA	NA
NA	sgMRPL35_2	NA	NA	NA	NA
NA	sgMRPL36_4	NA	NA	NA	NA
NA	sgMRPL39_2	NA	NA	NA	NA
NA	sgMRPL3_2	NA	NA	NA	NA
NA	sgMRPL3_3	NA	NA	NA	NA
NA	sgMRPL42_2	NA	NA	NA	NA
NA	sgMRPL45_2	NA	NA	NA	NA
NA	sgMRPL45_3	NA	NA	NA	NA
NA	sgMRPL50_1	NA	NA	NA	NA
NA	sgMRPL51_1	NA	NA	NA	NA
NA	sgMRPL51_4	NA	NA	NA	NA
NA	sgMRPL53_2	NA	NA	NA	NA
NA	sgMRPL57_1	NA	NA	NA	NA
NA	sgMRPS10_4	NA	NA	NA	NA
NA	sgMRPS15_3	NA	NA	NA	NA
NA	sgMRPS16_2	NA	NA	NA	NA
NA	sgMRPS16_3	NA	NA	NA	NA
NA	sgMRPS16_4	NA	NA	NA	NA
NA	sgMRPS17_1	NA	NA	NA	NA
NA	sgMRPS17_3	NA	NA	NA	NA
NA	sgMRPS17_4	NA	NA	NA	NA
NA	sgMRPS18C_2	NA	NA	NA	NA
NA	sgMRPS18C_3	NA	NA	NA	NA
NA	sgMRPS18C_4	NA	NA	NA	NA
NA	sgMRPS21_1	NA	NA	NA	NA
NA	sgMRPS21_2	NA	NA	NA	NA
NA	sgMRPS24_4	NA	NA	NA	NA
NA	sgMRPS31_2	NA	NA	NA	NA
NA	sgMRPS31_4	NA	NA	NA	NA
NA	sgMRPS33_2	NA	NA	NA	NA
NA	sgMRPS36_2	NA	NA	NA	NA
NA	sgMRPS36_4	NA	NA	NA	NA
NA	sgMRPS6_4	NA	NA	NA	NA
NA	sgMRPS7_2	NA	NA	NA	NA
NA	sgMRPS9_3	NA	NA	NA	NA
NA	sgMRPS9_4	NA	NA	NA	NA
NA	sgMRRF_1	NA	NA	NA	NA
NA	sgMRRF_4	NA	NA	NA	NA
NA	sgMRTO4_2	NA	NA	NA	NA
NA	sgMRTO4_4	NA	NA	NA	NA
NA	sgMS4A4A_2	NA	NA	NA	NA
NA	sgMS4A6A_1	NA	NA	NA	NA
NA	sgMS4A6E_1	NA	NA	NA	NA
NA	sgMS4A6E_2	NA	NA	NA	NA
NA	sgMS4A7_3	NA	NA	NA	NA
NA	sgMSANTD2_1	NA	NA	NA	NA
NA	sgMSANTD3_3	NA	NA	NA	NA
NA	sgMSGN1_2	NA	NA	NA	NA
NA	sgMSL3_1	NA	NA	NA	NA
NA	sgMSL3_4	NA	NA	NA	NA
NA	sgMSMO1_4	NA	NA	NA	NA
NA	sgMSN_3	NA	NA	NA	NA
NA	sgMSN_4	NA	NA	NA	NA
NA	sgMSRB1_4	NA	NA	NA	NA
NA	sgMST1_1	NA	NA	NA	NA
NA	sgMST1_2	NA	NA	NA	NA
NA	sgMST1_3	NA	NA	NA	NA
